iShares Russell 2000 ETF
Fund Holdings as of,"Oct 21, 2025"
Inception Date,"May 22, 2000"
Shares Outstanding,"279,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"MNKD","MANNKIND CORP","Health Care","Equity","40,176,512.13","0.06","40,176,512.13","7,291,563.00","5.51","United States","NASDAQ","USD","1.00","USD","-"
"VECO","VEECO INSTRUMENTS INC","Information Technology","Equity","40,136,000.22","0.06","40,136,000.22","1,369,362.00","29.31","United States","NASDAQ","USD","1.00","USD","-"
"WERN","WERNER ENTERPRISES INC","Industrials","Equity","40,060,294.05","0.06","40,060,294.05","1,389,535.00","28.83","United States","NASDAQ","USD","1.00","USD","-"
"MRX","MAREX GROUP PLC","Financials","Equity","39,993,881.20","0.06","39,993,881.20","1,297,660.00","30.82","United Kingdom","NASDAQ","USD","1.00","USD","-"
"FCF","FIRST COMMONWEALTH FINANCIAL CORP","Financials","Equity","39,962,495.56","0.06","39,962,495.56","2,479,063.00","16.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BWIN","BALDWIN INSURANCE GROUP INC CLASS","Financials","Equity","39,690,851.07","0.06","39,690,851.07","1,686,819.00","23.53","United States","NASDAQ","USD","1.00","USD","-"
"CENX","CENTURY ALUMINUM","Materials","Equity","39,556,813.62","0.06","39,556,813.62","1,276,438.00","30.99","United States","NASDAQ","USD","1.00","USD","-"
"TILE","INTERFACE INC","Industrials","Equity","39,553,038.00","0.06","39,553,038.00","1,402,590.00","28.20","United States","NASDAQ","USD","1.00","USD","-"
"GSHD","GOOSEHEAD INSURANCE INC CLASS A","Financials","Equity","39,473,479.50","0.06","39,473,479.50","578,366.00","68.25","United States","NASDAQ","USD","1.00","USD","-"
"PAGS","PAGSEGURO DIGITAL LTD CLASS A","Financials","Equity","39,437,781.44","0.06","39,437,781.44","4,343,368.00","9.08","Brazil","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRUP","TRUPANION INC","Financials","Equity","39,331,914.02","0.06","39,331,914.02","893,501.00","44.02","United States","NASDAQ","USD","1.00","USD","-"
"VYX","NCR VOYIX CORP","Information Technology","Equity","39,190,573.24","0.06","39,190,573.24","3,413,813.00","11.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SGRY","SURGERY PARTNERS INC","Health Care","Equity","39,183,983.28","0.06","39,183,983.28","1,860,588.00","21.06","United States","NASDAQ","USD","1.00","USD","-"
"MBC","MASTERBRAND INC","Industrials","Equity","39,163,984.66","0.06","39,163,984.66","3,054,913.00","12.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALKT","ALKAMI TECHNOLOGY INC","Information Technology","Equity","39,123,046.24","0.06","39,123,046.24","1,645,208.00","23.78","United States","NASDAQ","USD","1.00","USD","-"
"KNTK","KINETIK HOLDINGS INC CLASS A","Energy","Equity","38,944,829.10","0.06","38,944,829.10","1,065,522.00","36.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AORT","ARTIVION INC","Health Care","Equity","38,937,488.40","0.06","38,937,488.40","920,508.00","42.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LTC","LTC PROPERTIES REIT INC","Real Estate","Equity","38,663,868.39","0.06","38,663,868.39","1,102,477.00","35.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACVA","ACV AUCTIONS INC CLASS A","Industrials","Equity","38,656,684.10","0.06","38,656,684.10","4,005,874.00","9.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVDL","AVADEL PHARMACEUTICALS ORD","Health Care","Equity","38,496,000.75","0.06","38,496,000.75","2,154,225.00","17.87","United States","NASDAQ","USD","1.00","USD","-"
"HTO","H2O AMERICA","Utilities","Equity","38,448,278.18","0.06","38,448,278.18","755,963.00","50.86","United States","NASDAQ","USD","1.00","USD","-"
"OUST","OUSTER INC","Information Technology","Equity","38,449,800.48","0.06","38,449,800.48","1,218,308.00","31.56","United States","NASDAQ","USD","1.00","USD","-"
"CDTX","CIDARA THERAPEUTICS INC","Health Care","Equity","38,391,646.80","0.06","38,391,646.80","371,940.00","103.22","United States","NASDAQ","USD","1.00","USD","-"
"BHVN","BIOHAVEN LTD","Health Care","Equity","38,319,246.18","0.06","38,319,246.18","2,161,266.00","17.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZD","ZIFF DAVIS INC","Communication","Equity","38,259,276.87","0.06","38,259,276.87","1,003,917.00","38.11","United States","NASDAQ","USD","1.00","USD","-"
"CCS","CENTURY COMMUNITIES INC","Consumer Discretionary","Equity","38,069,577.00","0.05","38,069,577.00","623,070.00","61.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BELFB","BEL FUSE INC CLASS B","Information Technology","Equity","37,900,580.00","0.05","37,900,580.00","256,085.00","148.00","United States","NASDAQ","USD","1.00","USD","-"
"ROG","ROGERS CORP","Information Technology","Equity","37,830,214.41","0.05","37,830,214.41","444,173.00","85.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLYW","FLYWIRE CORP","Financials","Equity","37,704,217.92","0.05","37,704,217.92","2,822,172.00","13.36","United States","NASDAQ","USD","1.00","USD","-"
"WT","WISDOMTREE INC","Financials","Equity","37,610,777.60","0.05","37,610,777.60","2,938,342.00","12.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STOK","STOKE THERAPEUTICS INC","Health Care","Equity","37,353,932.04","0.05","37,353,932.04","1,077,103.00","34.68","United States","NASDAQ","USD","1.00","USD","-"
"AMRX","AMNEAL PHARMACEUTICALS INC CLASS A","Health Care","Equity","37,355,056.41","0.05","37,355,056.41","3,630,229.00","10.29","United States","NASDAQ","USD","1.00","USD","-"
"VERA","VERA THERAPEUTICS INC CLASS A","Health Care","Equity","37,309,175.64","0.05","37,309,175.64","1,230,108.00","30.33","United States","NASDAQ","USD","1.00","USD","-"
"SEM","SELECT MEDICAL HOLDINGS CORP","Health Care","Equity","37,289,016.26","0.05","37,289,016.26","2,700,146.00","13.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WLY","JOHN WILEY AND SONS INC CLASS A","Communication","Equity","37,282,129.60","0.05","37,282,129.60","991,546.00","37.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BFH","BREAD FINANCIAL HOLDINGS INC","Financials","Equity","37,218,542.13","0.05","37,218,542.13","610,841.00","60.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEF","GREIF INC CLASS A","Materials","Equity","37,157,688.18","0.05","37,157,688.18","614,583.00","60.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JBLU","JETBLUE AIRWAYS CORP","Industrials","Equity","37,088,693.02","0.05","37,088,693.02","7,958,947.00","4.66","United States","NASDAQ","USD","1.00","USD","-"
"VICR","VICOR CORP","Industrials","Equity","37,010,591.80","0.05","37,010,591.80","562,471.00","65.80","United States","NASDAQ","USD","1.00","USD","-"
"UTI","UNIVERSAL TECHNICAL INSTITUTE INC","Consumer Discretionary","Equity","36,992,742.56","0.05","36,992,742.56","1,121,672.00","32.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DXPE","DXP ENTERPRISES INC","Industrials","Equity","36,890,044.79","0.05","36,890,044.79","312,707.00","117.97","United States","NASDAQ","USD","1.00","USD","-"
"LASR","NLIGHT INC","Information Technology","Equity","36,775,601.01","0.05","36,775,601.01","1,151,757.00","31.93","United States","NASDAQ","USD","1.00","USD","-"
"NHC","NATIONAL HEALTHCARE CORP","Health Care","Equity","36,767,600.54","0.05","36,767,600.54","303,038.00","121.33","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"LKFN","LAKELAND FINANCIAL CORP","Financials","Equity","36,719,558.20","0.05","36,719,558.20","599,014.00","61.30","United States","NASDAQ","USD","1.00","USD","-"
"TDOC","TELADOC HEALTH INC","Health Care","Equity","36,632,432.18","0.05","36,632,432.18","4,230,073.00","8.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GNL","GLOBAL NET LEASE INC","Real Estate","Equity","36,624,211.74","0.05","36,624,211.74","4,806,327.00","7.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SBH","SALLY BEAUTY HOLDINGS INC","Consumer Discretionary","Equity","36,551,805.00","0.05","36,551,805.00","2,436,787.00","15.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AGM","FEDERAL AGRICULTURAL MORTGAGE NON","Financials","Equity","36,507,672.72","0.05","36,507,672.72","225,816.00","161.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNMD","CONMED CORP","Health Care","Equity","36,465,610.93","0.05","36,465,610.93","753,889.00","48.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DNOW","DNOW INC","Industrials","Equity","36,467,661.23","0.05","36,467,661.23","2,499,497.00","14.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BHE","BENCHMARK ELECTRONICS INC","Information Technology","Equity","36,459,978.12","0.05","36,459,978.12","860,108.00","42.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DHT","DHT HOLDINGS INC","Energy","Equity","36,411,344.56","0.05","36,411,344.56","3,054,643.00","11.92","Bermuda","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NSSC","NAPCO SECURITY TECHNOLOGIES INC","Information Technology","Equity","36,377,904.55","0.05","36,377,904.55","831,590.00","43.74","United States","NASDAQ","USD","1.00","USD","-"
"IIPR","INNOVATIVE INDUSTRIAL PROPERTIES I","Real Estate","Equity","36,322,938.00","0.05","36,322,938.00","672,647.00","54.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LQDA","LIQUIDIA CORP","Health Care","Equity","36,281,467.18","0.05","36,281,467.18","1,538,002.00","23.59","United States","NASDAQ","USD","1.00","USD","-"
"UFPT","UFP TECHNOLOGIES INC","Health Care","Equity","36,260,438.62","0.05","36,260,438.62","180,194.00","201.23","United States","NASDAQ","USD","1.00","USD","-"
"ANDE","ANDERSONS INC","Consumer Staples","Equity","36,149,659.00","0.05","36,149,659.00","794,498.00","45.50","United States","NASDAQ","USD","1.00","USD","-"
"TNC","TENNANT","Industrials","Equity","35,957,087.39","0.05","35,957,087.39","441,679.00","81.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NBHC","NATIONAL BANK HOLDINGS CORP CLASS","Financials","Equity","35,848,663.21","0.05","35,848,663.21","968,621.00","37.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COUR","COURSERA INC","Consumer Discretionary","Equity","35,805,162.33","0.05","35,805,162.33","3,336,921.00","10.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ELME","ELME","Real Estate","Equity","35,709,098.88","0.05","35,709,098.88","2,129,344.00","16.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TGLS","TECNOGLASS INC","Industrials","Equity","35,661,502.24","0.05","35,661,502.24","586,924.00","60.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SLVM","SYLVAMO CORP","Materials","Equity","35,642,355.44","0.05","35,642,355.44","837,068.00","42.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DBD","DIEBOLD NIXDORF INC","Information Technology","Equity","35,502,810.07","0.05","35,502,810.07","621,439.00","57.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CECO","CECO ENVIRONMENTAL CORP","Industrials","Equity","35,405,490.96","0.05","35,405,490.96","702,072.00","50.43","United States","NASDAQ","USD","1.00","USD","-"
"ATRO","ASTRONICS CORP","Industrials","Equity","35,383,874.12","0.05","35,383,874.12","731,374.00","48.38","United States","NASDAQ","USD","1.00","USD","-"
"TPB","TURNING POINT BRANDS INC","Consumer Staples","Equity","35,368,705.63","0.05","35,368,705.63","414,299.00","85.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PAR","PAR TECHNOLOGY CORP","Information Technology","Equity","35,243,670.42","0.05","35,243,670.42","964,523.00","36.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HTH","HILLTOP HOLDINGS INC","Financials","Equity","35,250,084.48","0.05","35,250,084.48","1,095,744.00","32.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USLM","UNITED STATES LIME AND MINERALS IN","Materials","Equity","35,237,727.36","0.05","35,237,727.36","260,326.00","135.36","United States","NASDAQ","USD","1.00","USD","-"
"MXL","MAXLINEAR INC","Information Technology","Equity","35,119,002.14","0.05","35,119,002.14","1,969,658.00","17.83","United States","NASDAQ","USD","1.00","USD","-"
"SPNT","SIRIUSPOINT LTD","Financials","Equity","35,030,074.03","0.05","35,030,074.03","1,947,197.00","17.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PGNY","PROGYNY INC","Health Care","Equity","34,925,597.01","0.05","34,925,597.01","1,799,361.00","19.41","United States","NASDAQ","USD","1.00","USD","-"
"BCRX","BIOCRYST PHARMACEUTICALS INC","Health Care","Equity","34,920,229.25","0.05","34,920,229.25","4,999,317.00","6.99","United States","NASDAQ","USD","1.00","USD","-"
"GTY","GETTY REALTY REIT CORP","Real Estate","Equity","34,862,336.00","0.05","34,862,336.00","1,266,800.00","27.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OMCL","OMNICELL INC","Health Care","Equity","34,862,754.38","0.05","34,862,754.38","1,125,331.00","30.98","United States","NASDAQ","USD","1.00","USD","-"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Financials","Equity","34,791,641.19","0.05","34,791,641.19","3,421,007.00","10.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRKS","UNITED PARKS AND RESORTS INC","Consumer Discretionary","Equity","34,719,950.40","0.05","34,719,950.40","655,712.00","52.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LIF","LIFE360 INC","Information Technology","Equity","34,707,456.00","0.05","34,707,456.00","387,360.00","89.60","United States","NASDAQ","USD","1.00","USD","-"
"CTRI","CENTURI HOLDINGS INC","Industrials","Equity","34,647,529.28","0.05","34,647,529.28","1,686,832.00","20.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GO","GROCERY OUTLET HOLDING CORP","Consumer Staples","Equity","34,652,174.40","0.05","34,652,174.40","2,264,848.00","15.30","United States","NASDAQ","USD","1.00","USD","-"
"MD","PEDIATRIX MEDICAL GROUP INC","Health Care","Equity","34,615,610.90","0.05","34,615,610.90","2,048,261.00","16.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NVCR","NOVOCURE LTD","Health Care","Equity","34,511,719.59","0.05","34,511,719.59","2,442,443.00","14.13","United States","NASDAQ","USD","1.00","USD","-"
"PLAB","PHOTRONICS INC","Information Technology","Equity","34,440,997.05","0.05","34,440,997.05","1,412,095.00","24.39","United States","NASDAQ","USD","1.00","USD","-"
"CRGY","CRESCENT ENERGY CLASS A","Energy","Equity","34,259,026.62","0.05","34,259,026.62","4,287,738.00","7.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JJSF","J AND J SNACK FOODS CORP","Consumer Staples","Equity","34,067,834.33","0.05","34,067,834.33","367,229.00","92.77","United States","NASDAQ","USD","1.00","USD","-"
"WKC","WORLD KINECT CORP","Energy","Equity","34,050,237.80","0.05","34,050,237.80","1,334,780.00","25.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DGII","DIGI INTERNATIONAL INC","Information Technology","Equity","33,950,609.22","0.05","33,950,609.22","872,542.00","38.91","United States","NASDAQ","USD","1.00","USD","-"
"PBI","PITNEY BOWES INC","Industrials","Equity","33,876,041.28","0.05","33,876,041.28","2,900,346.00","11.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STEL","STELLAR BANCORP INC","Financials","Equity","33,762,836.76","0.05","33,762,836.76","1,133,742.00","29.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IMAX","IMAX CORP","Communication","Equity","33,756,822.75","0.05","33,756,822.75","1,053,255.00","32.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TXG","10X GENOMICS INC CLASS A","Health Care","Equity","33,714,173.81","0.05","33,714,173.81","2,587,427.00","13.03","United States","NASDAQ","USD","1.00","USD","-"
"SCS","STEELCASE INC CLASS A","Industrials","Equity","33,658,425.60","0.05","33,658,425.60","2,027,616.00","16.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XERS","XERIS BIOPHARMA HOLDINGS INC","Health Care","Equity","33,639,021.04","0.05","33,639,021.04","3,704,738.00","9.08","United States","NASDAQ","USD","1.00","USD","-"
"GBX","GREENBRIER INC","Industrials","Equity","33,368,603.84","0.05","33,368,603.84","729,209.00","45.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LUNR","INTUITIVE MACHINES INC CLASS A","Industrials","Equity","33,339,270.40","0.05","33,339,270.40","2,629,280.00","12.68","United States","NASDAQ","USD","1.00","USD","-"
"JBI","JANUS INTERNATIONAL GROUP INC","Industrials","Equity","33,258,748.28","0.05","33,258,748.28","3,257,468.00","10.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PD","PAGERDUTY INC","Information Technology","Equity","33,160,747.59","0.05","33,160,747.59","2,055,843.00","16.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GABC","GERMAN AMERICAN BANCORP INC","Financials","Equity","33,119,167.06","0.05","33,119,167.06","854,027.00","38.78","United States","NASDAQ","USD","1.00","USD","-"
"AUPH","AURINIA PHARMACEUTICALS INC","Health Care","Equity","33,106,605.44","0.05","33,106,605.44","2,796,166.00","11.84","United States","NASDAQ","USD","1.00","USD","-"
"LNN","LINDSAY CORP","Industrials","Equity","33,048,349.95","0.05","33,048,349.95","256,487.00","128.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
